POGLAVJE,KATEGORIJA,PODKATEGORIJA_4,PODKATEGORIJA_5,SKLOP / 1. NIVO,SKLOP / 2. NIVO,SKLOP / 3. NIVO,RAVEN,KODA,SLOVENSKI NAZIV,KRIŽEC / ETIOLOGIJA,ZVEZDICA / MANIFESTACIJA,VELJAVNOST,KODA DEJAVNA OD,KODA DEJAVNA DO,SPOL,SPOL TIP,STAROST MIN.,STAROST MAX.,STAROST TIP,REDKA DIAGNOZA,MORFOLOGIJA,NESPREJEMLJIVA GLAVNA DIAGNOZA,PRIJAVA NALEZLJIVE BOLEZNI,"PRIJAVA SPO, HIV, HEP B,C","BOLEZNI, KI JIH PREPREČUJEMO S CEPLJENJEM",ENGLISH DESCRIPTION POSTPROCESED
1,A23,2,,A20A28,,,4,A23.2,"Bruceloza, ki jo povzroča Brucella suis",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Brucellosis due to Brucella suis
1,A23,3,,A20A28,,,4,A23.3,"Bruceloza, ki jo povzroča Brucella canis",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Brucellosis due to Brucella canis
1,A23,8,,A20A28,,,4,A23.8,Druge bruceloze,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Other brucellosis
1,A23,9,,A20A28,,,4,A23.9,"Bruceloza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,"Brucellosis, unspecified"
1,A24,,,A20A28,,,3,A24,Nalezljiva smrkavost in smrkavosti podobna bolezen (melioidoza),0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Glanders
1,A24,0,,A20A28,,,4,A24.0,Smrkavost,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Glanders
1,A24,1,,A20A28,,,4,A24.1,Akutna in fulminantna melioidoza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Acute and fulminating melioidosis
1,A24,2,,A20A28,,,4,A24.2,Subakutna in kronična melioidoza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Subacute and chronic melioidosis
1,A24,3,,A20A28,,,4,A24.3,Druge melioidoze,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other melioidosis
1,A24,4,,A20A28,,,4,A24.4,"Melioidoza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Melioidosis, unspecified"
1,A25,,,A20A28,,,3,A25,Mrzlice zaradi ugriza podgane,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Spirillosis
1,A25,0,,A20A28,,,4,A25.0,Spiriloza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Spirillosis
1,A25,1,,A20A28,,,4,A25.1,Streptobaciloza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Streptobacillosis
1,A25,9,,A20A28,,,4,A25.9,"Mrzlica zaradi ugriza podgane, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Rat-bite fever, unspecified"
1,A26,,,A20A28,,,3,A26,Svinjska rdečica (erizipeloid),0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cutaneous erysipeloid
1,A26,0,,A20A28,,,4,A26.0,Kožni erizipeloid,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cutaneous erysipeloid
1,A26,7,,A20A28,,,4,A26.7,"Sepsa, ki jo povzroča Erysipelothrix",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Erysipelothrix sepsis
1,A26,8,,A20A28,,,4,A26.8,Druge oblike erizipeloida,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other forms of erysipeloid
1,A26,9,,A20A28,,,4,A26.9,"Erizipeloid, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Erysipeloid, unspecified"
1,A27,,,A20A28,,,3,A27,Leptospiroza,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Leptospirosis icterohaemorrhagica
1,A27,0,,A20A28,,,4,A27.0,Ikterohemoragična leptospiroza,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Leptospirosis icterohaemorrhagica
1,A27,8,,A20A28,,,4,A27.8,Druge oblike leptospiroze,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Other forms of leptospirosis
1,A27,9,,A20A28,,,4,A27.9,"Leptospiroza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,"Leptospirosis, unspecified"
1,A28,,,A20A28,,,3,A28,"Druge bakterijske zoonoze, ki niso uvrščene drugje",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pasteurellosis
1,A28,0,,A20A28,,,4,A28.0,Pastereloza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pasteurellosis
1,A28,1,,A20A28,,,4,A28.1,Bolezen mačje praske,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cat-scratch disease
1,A28,2,,A20A28,,,4,A28.2,Zunajčrevesna jersinioza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Extraintestinal yersiniosis
1,A28,8,,A20A28,,,4,A28.8,"Druge opredeljene bakterijske zoonoze, ki niso uvrščene drugje",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other specified zoonotic bacterial diseases, not elsewhere classified"
1,A28,9,,A20A28,,,4,A28.9,"Bakterijska zoonoza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Zoonotic bacterial disease, unspecified"
1,A30,,,A30A49,,,3,A30,Gobavost (lepra)  [Hansenova bolezen],0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Indeterminate leprosy
1,A30,0,,A30A49,,,4,A30.0,Neopredeljena gobavost,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Indeterminate leprosy
1,A30,1,,A30A49,,,4,A30.1,Gobavi tuberkuloid,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Tuberculoid leprosy
1,A30,2,,A30A49,,,4,A30.2,Mejna tuberkuloidna gobavost,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Borderline tuberculoid leprosy
1,A30,3,,A30A49,,,4,A30.3,Mejna gobavost,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Borderline leprosy
1,A30,4,,A30A49,,,4,A30.4,Mejna lepromatozna gobavost,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Borderline lepromatous leprosy
1,A30,5,,A30A49,,,4,A30.5,Lepromatozna gobavost,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Lepromatous leprosy
1,A30,8,,A30A49,,,4,A30.8,Druge oblike gobavosti,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Other forms of leprosy
1,A30,9,,A30A49,,,4,A30.9,"Gobavost, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,"Leprosy, unspecified"
1,A31,,,A30A49,,,3,A31,"Okužba, ki jo povzročajo druge vrste mikobakterij",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pulmonary mycobacterial infection
1,A31,0,,A30A49,,,4,A31.0,Pljučna mikobakterijska okužba,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pulmonary mycobacterial infection
1,A31,1,,A30A49,,,4,A31.1,Kožna mikobakterijska okužba,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cutaneous mycobacterial infection
1,A31,8,,A30A49,,,4,A31.8,Druge mikobakterijske okužbe,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other mycobacterial infections
1,A31,9,,A30A49,,,4,A31.9,"Mikobakterijska okužba, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mycobacterial infection, unspecified"
1,A32,,,A30A49,,,3,A32,Listerioza,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Cutaneous listeriosis
1,A32,0,,A30A49,,,4,A32.0,Kožna listerioza,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Cutaneous listeriosis
1,A32,1,,A30A49,,,4,A32.1,Listerijski meningitis in meningoencefalitis,1,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Listerial meningitis and meningoencephalitis
1,A32,7,,A30A49,,,4,A32.7,Listerijska sepsa,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Listerial sepsis
1,A32,8,,A30A49,,,4,A32.8,Druge oblike listerioze,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Other forms of listeriosis
1,A32,9,,A30A49,,,4,A32.9,"Listerioza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,"Listeriosis, unspecified"
1,A33,,,A30A49,,,3,A33,Tetanus novorojenčkov,0,0,1,1995-01-01 00:00:00,,,,0,201,2,1,0,0,1,0,0,Tetanus neonatorum
1,A34,,,A30A49,,,3,A34,Obporodni tetanus,0,0,1,1995-01-01 00:00:00,,2,1,210,260,2,1,0,0,1,0,1,Obstetrical tetanus
1,A35,,,A30A49,,,3,A35,Druge vrste tetanus,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Other tetanus
1,A36,,,A30A49,,,3,A36,Davica (difterija) ,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,1,Pharyngeal diphtheria
1,A36,0,,A30A49,,,4,A36.0,Davica v žrelu,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Pharyngeal diphtheria
1,A36,1,,A30A49,,,4,A36.1,Davica v nosu in žrelu,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Nasopharyngeal diphtheria
1,A36,2,,A30A49,,,4,A36.2,Davica v grlu,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Laryngeal diphtheria
1,A36,3,,A30A49,,,4,A36.3,Davica kože,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Cutaneous diphtheria
1,A36,8,,A30A49,,,4,A36.8,Druge vrste davica,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Other diphtheria
1,A36,9,,A30A49,,,4,A36.9,"Davica, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,"Diphtheria, unspecified"
1,A37,,,A30A49,,,3,A37,Oslovski kašelj,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Whooping cough due to Bordetella pertussis
1,A37,0,,A30A49,,,4,A37.0,"Oslovski kašelj, ki ga povzroča Bordetella pertussis",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,1,Whooping cough due to Bordetella pertussis
1,A37,1,,A30A49,,,4,A37.1,"Oslovski kašelj, ki ga povzroča Bordetella parapertussis",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Whooping cough due to Bordetella parapertussis
1,A37,8,,A30A49,,,4,A37.8,"Oslovski kašelj, ki ga povzročajo druge bakterije iz vrste Bordetella",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Whooping cough due to other Bordetella species
1,A37,9,,A30A49,,,4,A37.9,"Oslovski kašelj, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,0,0,0,"Whooping cough, unspecified"
1,A38,,,A30A49,,,3,A38,Škrlatinka,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Scarlet fever
1,A39,,,A30A49,,,3,A39,Meningokokna okužba,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,1,Meningococcal meningitis
1,A39,0,,A30A49,,,4,A39.0,Meningokokni meningitis,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Meningococcal meningitis
1,A39,1,,A30A49,,,4,A39.1,Waterhouse-Friderichsenov sindrom (E35.1*),1,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Waterhouse-Friderichsen syndrome (E35.1*)
1,A39,2,,A30A49,,,4,A39.2,Akutna meningokokemija,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Acute meningococcaemia
1,A39,3,,A30A49,,,4,A39.3,Kronična meningokokemija,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Chronic meningococcaemia
1,A39,4,,A30A49,,,4,A39.4,"Meningokokemija, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,"Meningococcaemia, unspecified"
1,A39,5,,A30A49,,,4,A39.5,Meningokokna bolezen srca,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Meningococcal heart disease
1,A39,8,,A30A49,,,4,A39.8,Druge meningokokne okužbe,0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Other meningococcal infections
1,A39,9,,A30A49,,,4,A39.9,"Meningokokna okužba, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,"Meningococcal infection, unspecified"
1,A40,,,A30A49,,,3,A40,Streptokokna sepsa,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,"Sepsis due to streptococcus, group A"
1,A40,0,,A30A49,,,4,A40.0,"Sepsa, ki jo povzroča streptokok skupine A",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,"Sepsis due to streptococcus, group A"
1,A40,1,,A30A49,,,4,A40.1,"Sepsa, ki jo povzroča streptokok skupine B",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,"Sepsis due to streptococcus, group B"
1,A40,2,,A30A49,,,4,A40.2,"Sepsa, ki jo povzroča streptokok skupine D in enterokok",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,"Sepsis due to streptococcus, group D and enterococcus"
1,A40,3,,A30A49,,,4,A40.3,"Sepsa, ki jo povzroča Streptococcus pneumoniae",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Sepsis due to Streptococcus pneumoniae
1,A40,8,,A30A49,,,4,A40.8,Druge vrste streptokokna sepsa,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Other streptococcal sepsis
1,A40,9,,A30A49,,,4,A40.9,"Streptokokna sepsa, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,"Streptococcal sepsis, unspecified"
1,A41,,,A30A49,,,3,A41,Druge sepse,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to Staphylococcus aureus
1,A41,0,,A30A49,,,4,A41.0,"Sepsa, ki jo povzroča Staphylococcus aureus",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to Staphylococcus aureus
1,A41,1,,A30A49,,,4,A41.1,Sepsa zaradi kakega drugega opredeljenega stafilokoka,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to other specified staphylococcus
1,A41,2,,A30A49,,,4,A41.2,"Sepsa, ki jo povzroča neopredeljeni stafilokok",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to unspecified staphylococcus
1,A41,3,,A30A49,,,4,A41.3,"Sepsa, ki jo povzroča Haemophylus influenzae",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,1,Sepsis due to Haemophilus influenzae
1,A41,4,,A30A49,,,4,A41.4,"Sepsa, ki jo povzročajo anaerobi",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to anaerobes
1,A41,5,,A30A49,,,4,A41.5,"Sepsa, ki jo povzročajo drugi ali neopredeljeni po Gramu negativni mikroorganizmi",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to unspecified Gram-negative organisms
1,A41,5,0,A30A49,,,5,A41.50,"Sepsa, ki jo povzročajo neopredeljeni po Gramu negativni mikroorganizmi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to unspecified Gram-negative organisms
1,A41,5,1,A30A49,,,5,A41.51,"Sepsa, ki jo povzroča Escherichia coli [E. Coli]",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to Escherichia coli [E. Coli]
1,A41,5,2,A30A49,,,5,A41.52,"Sepsa, ki jo povzroča bakterija Pseudomonas",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to Pseudomonas
1,A41,5,8,A30A49,,,5,A41.58,"Sepsa, ki jo povzročajo drugi po Gramu negativni mikroorganizmi",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Sepsis due to other Gram-negative organisms
1,A41,8,,A30A49,,,4,A41.8,Druge vrste opredeljena sepsa,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Other specified sepsis
1,A41,9,,A30A49,,,4,A41.9,"Sepsa, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Sepsis, unspecified"
1,A42,,,A30A49,,,3,A42,Aktinomikoza,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pulmonary actinomycosis
1,A42,0,,A30A49,,,4,A42.0,Pljučna aktinomikoza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pulmonary actinomycosis
1,A42,1,,A30A49,,,4,A42.1,Trebušna aktinomikoza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Abdominal actinomycosis
1,A42,2,,A30A49,,,4,A42.2,Aktinomikoza vratu in obraza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cervicofacial actinomycosis
1,A42,7,,A30A49,,,4,A42.7,Septična aktinomikoza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Actinomycotic sepsis
1,A42,8,,A30A49,,,4,A42.8,Druge oblike aktinomikoze,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other forms of actinomycosis
1,A42,9,,A30A49,,,4,A42.9,"Aktinomikoza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Actinomycosis, unspecified"
1,A43,,,A30A49,,,3,A43,Nokardioza,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pulmonary nocardiosis
1,A43,0,,A30A49,,,4,A43.0,Pljučna nokardioza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Pulmonary nocardiosis
1,A43,1,,A30A49,,,4,A43.1,Kožna nokardioza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cutaneous nocardiosis
1,A43,8,,A30A49,,,4,A43.8,Druge oblike nokardioze,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other forms of nocardiosis
1,A43,9,,A30A49,,,4,A43.9,"Nokardioza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Nocardiosis, unspecified"
1,A44,,,A30A49,,,3,A44,Bartoneloza,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Systemic bartonellosis
1,A44,0,,A30A49,,,4,A44.0,Sistemska bartoneloza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Systemic bartonellosis
1,A44,1,,A30A49,,,4,A44.1,Kožna in kožnosluznična bartoneloza,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cutaneous and mucocutaneous bartonellosis
1,A44,8,,A30A49,,,4,A44.8,Druge oblike bartoneloze,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other forms of bartonellosis
1,A44,9,,A30A49,,,4,A44.9,"Bartoneloza, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Bartonellosis, unspecified"
1,A46,,,A30A49,,,3,A46,Erizipel (šen),0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,1,0,0,Erysipelas
1,A48,,,A30A49,,,3,A48,"Druge bakterijske bolezni, ki niso uvrščene drugje",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Gas gangrene
1,A48,0,,A30A49,,,4,A48.0,Plinska gangrena,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Gas gangrene
1,A48,1,,A30A49,,,4,A48.1,Legioneloza (legionarska bolezen),0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,0,0,Legionnaires' disease
1,A48,2,,A30A49,,,4,A48.2,Legioneloza (legionarska bolezen) brez pljučnice [pontiaška mrzlica],0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Nonpneumonic Legionnaires' disease [Pontiac fever]
1,A48,3,,A30A49,,,4,A48.3,Sindrom toksičnega šoka,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Toxic shock syndrome
1,A48,4,,A30A49,,,4,A48.4,Brazilska pupurna mrzlica,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Brazilian purpuric fever
1,A48,8,,A30A49,,,4,A48.8,Druge opredeljene bakterijske bolezni,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other specified bacterial diseases
1,A49,,,A30A49,,,3,A49,Bakterijske okužbe na neopredeljenih mestih,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Staphylococcal infection, unspecified site"
1,A49,0,,A30A49,,,4,A49.0,"Stafilokokna okužba, neopredeljeno mesto",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Staphylococcal infection, unspecified site"
1,A49,0,0,A30A49,,,5,A49.00,"Stafilokokna okužba, neopredeljeno mesto",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Staphylococcal infection, unspecified site"
1,A49,0,1,A30A49,,,5,A49.01,"Okužba s Staphylococcus aureus, neopredeljeno mesto",0,0,1,2023-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Staphylococcal aureus infection, unspecified site"
1,A49,1,,A30A49,,,4,A49.1,"Streptokokna in enterokokna okužba, neopredeljeno mesto",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Streptococcal and enterococcal infection, unspecified site"
1,A49,2,,A30A49,,,4,A49.2,"Okužba, ki jo povzroča Haemophilus influenzae, neopredeljeno mesto",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Haemophilus influenzae infection, unspecified site"
1,A49,3,,A30A49,,,4,A49.3,"Okužba zaradi mikoplazme, neopredeljeno mesto",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Mycoplasma infection, unspecified site"
1,A49,8,,A30A49,,,4,A49.8,Druge bakterijske okužbe na neopredeljenih mestih,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other bacterial infections of unspecified site
1,A49,9,,A30A49,,,4,A49.9,"Bakterijska okužba, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Bacterial infection, unspecified"
1,A50,,,A50A64,,,3,A50,Prirojeni sifilis,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,1,0,"Early congenital syphilis, symptomatic"
1,A50,0,,A50A64,,,4,A50.0,"Zgodnji prirojeni sifilis, simptomatski",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,1,0,"Early congenital syphilis, symptomatic"
1,A50,1,,A50A64,,,4,A50.1,"Zgodnji prirojeni sifilis, latenten",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,1,0,"Early congenital syphilis, latent"
1,A50,2,,A50A64,,,4,A50.2,"Zgodnji prirojeni sifilis, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,1,0,"Early congenital syphilis, unspecified"
1,A50,3,,A50A64,,,4,A50.3,Okvara očesa pri poznem prirojenem sifilisu,0,0,1,1995-01-01 00:00:00,,,,201,324,2,1,0,0,1,1,0,Late congenital syphilitic oculopathy
1,A50,4,,A50A64,,,4,A50.4,Pozni prirojeni nevrosifilis [juvenilni nevrosifilis],0,0,1,1995-01-01 00:00:00,,,,201,324,2,1,0,0,1,1,0,Late congenital neurosyphilis [juvenile neurosyphilis]
1,A50,5,,A50A64,,,4,A50.5,"Druge vrste pozni prirojeni sifilis, simptomatski",0,0,1,1995-01-01 00:00:00,,,,201,324,2,1,0,0,1,1,0,"Other late congenital syphilis, symptomatic"
1,A50,6,,A50A64,,,4,A50.6,"Pozni prirojeni sifilis, latenten",0,0,1,1995-01-01 00:00:00,,,,201,324,2,1,0,0,1,1,0,"Late congenital syphilis, latent"
1,A50,7,,A50A64,,,4,A50.7,"Pozni prirojeni sifilis, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,201,324,2,1,0,0,1,1,0,"Late congenital syphilis, unspecified"
1,A50,9,,A50A64,,,4,A50.9,"Prirojeni sifilis, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,,,,1,0,0,1,1,0,"Congenital syphilis, unspecified"
1,A51,,,A50A64,,,3,A51,Zgodnji sifilis,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,1,1,0,Primary genital syphilis
1,A51,0,,A50A64,,,4,A51.0,Primarni genitalni sifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,Primary genital syphilis
1,A51,1,,A50A64,,,4,A51.1,Primarni analni sifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,Primary anal syphilis
1,A51,2,,A50A64,,,4,A51.2,Primarni ekstragenitalni sifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,Primary syphilis of other sites
1,A51,3,,A50A64,,,4,A51.3,Sekundarni sifilis kože in sluznic,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,Secondary syphilis of skin and mucous membranes
1,A51,4,,A50A64,,,4,A51.4,Druge vrste sekundarni sifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,Other secondary syphilis
1,A51,5,,A50A64,,,4,A51.5,"Zgodnji sifilis, latenten",0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,"Early syphilis, latent"
1,A51,9,,A50A64,,,4,A51.9,"Zgodnji sifilis, neopredeljen",0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,1,1,0,"Early syphilis, unspecified"
1,A52,,,A50A64,,,3,A52,Pozni sifilis,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Cardiovascular syphilis (I98.0*)
1,A52,0,,A50A64,,,4,A52.0,Kardiovaskularni sifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,0,0,0,Cardiovascular syphilis (I98.0*)
1,A52,1,,A50A64,,,4,A52.1,Simptomatski nevrosifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,0,0,0,Symptomatic neurosyphilis
1,A52,2,,A50A64,,,4,A52.2,Asimptomatski nevrosifilis,0,0,1,1995-01-01 00:00:00,,,,215,324,2,1,0,0,0,0,0,Asymptomatic neurosyphilis
